taxid,name,rank
732,Aggregatibacter aphrophilus,species
1203471,Geobacter daltonii,species
316067,Geobacter daltonii FRC-32,genome
2681310,Methylococcus sp. IM1,species
377628,Yersinia pestis Nepal516 (biovar Antiqua),genome
2319844,Sphingomonas sp. YZ-8,species
370622,Aureimonas altamirensis,species
2697033,Bombella sp. KACC 21507,species
192222,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819,genome
536230,Burkholderia pseudomallei MSHR346,genome
262727,Haemophilus influenzae R2846 (nontypeable),genome
568,Hafnia,genus
546367,Hafnia paralvei,species
215689,Erwinia sp. Ejp617,species
1021,Beggiatoa,genus
288004,Beggiatoa leptomitoformis,species
69220,Lelliottia nimipressuralis,species
574521,Escherichia coli O127:H6 E2348/69 (EPEC),genome
1415629,Pseudomonas aeruginosa MTB-1,genome
754477,Methylophaga frappieri,species
706191,Pantoea ananatis LMG 20103,genome
964,Herbaspirillum seropedicae,species
279113,Collimonas pratensis,species
1295010,Campylobacter jejuni subsp. jejuni R14,genome
2714945,Thermomonas sp. HDW16,species
53336,Tatumella citrea,species
859655,Ralstonia solanacearum CMR15,genome
223926,Vibrio parahaemolyticus RIMD 2210633,genome
316407,Escherichia coli K-12 W3110,genome
1381133,Candidatus Profftella,genus
669502,Candidatus Profftella armatura,species
568706,Bordetella pertussis 18323,genome
1366053,Mannheimia haemolytica USMARC_2286,genome
944,Ehrlichia canis,species
269484,Ehrlichia canis Jake,genome
2681984,Erwinia sp. J780,species
75309,Rhodanobacter,genus
666685,Rhodanobacter denitrificans,species
1842534,Sinorhizobium sp. RAC02,species
502682,Erythrobacter gangjinensis,species
1434214,Mannheimia varigena USDA-ARS-USMARC-1312,genome
2739433,Erythrobacter sp. EB310,species
1427364,Candidatus Thioglobus singularis,species
1125411,Candidatus Thioglobus singularis PS1,genome
2077182,Sphingorhabdus sp. YGSMI21,species
190895,Vibrio rotiferianus,species
45658,Vibrio scophthalmi,species
155920,Xylella fastidiosa subsp. sandyi Ann-1,genome
1453988,Campylobacter lari RM16712,genome
2153354,Klebsiella huaxiensis,species
1503054,Burkholderia stagnalis,species
2590016,Labrenzia sp. PHM005,species
1906661,Candidatus Gullanella,genus
1070130,Candidatus Gullanella endobia,species
426114,Thiomonas arsenitoxydans,species
400947,Deefgea,genus
2739061,Deefgea sp. D17,species
998088,Aeromonas veronii B565,genome
1955420,Silicimonas,genus
1826607,Silicimonas algicola,species
402882,Shewanella baltica OS185,genome
630588,Neisseria meningitidis alpha710 (serogroup B),genome
553239,Vibrio breoganii,species
311181,Denitratisoma,genus
311182,Denitratisoma oestradiolicum,species
69474,Orientia,genus
784,Orientia tsutsugamushi,species
334380,Orientia tsutsugamushi Ikeda,genome
303379,Herminiimonas,genus
204773,Herminiimonas arsenicoxydans,species
1355100,Escherichia coli JJ1886,genome
349101,Rhodobacter sphaeroides ATCC 17029,genome
1315974,Sphingobium sp. TKS,species
1248727,endosymbiont of unidentified scaly snail isolate Monju,species
2709666,Pseudolysobacter,genus
2511995,Pseudolysobacter antarcticus,species
2738850,Candidatus Reidiella,genus
2738883,Candidatus Reidiella endopervernicosa,species
945556,Acinetobacter baumannii D1279779,genome
1649317,Frederiksenia,genus
123824,Frederiksenia canicola,species
520461,Brucella pinnipedialis B2/94,genome
2714924,Diaphorobacter sp. HDW4A,species
35554,Geobacter sulfurreducens,species
243231,Geobacter sulfurreducens PCA,genome
297245,Legionella pneumophila Lens (serogroup 1),genome
278153,Mesorhizobium sp. WSM1497,species
1230587,Sinorhizobium meliloti Rm41,genome
484429,Sphingobium sp. YBL2,species
260552,Microbulbifer agarilyticus,species
419610,Methylorubrum extorquens PA1,genome
197222,Paraglaciecola mesophila,species
1945512,Cellvibrio sp. PSBB023,species
75687,Neptunomonas,genus
1031538,Neptunomonas concharum,species
47421,Hydrogenophaga pseudoflava,species
1029825,Brucella melitensis NI,genome
258255,Pseudovibrio,genus
911045,Pseudovibrio sp. FO-BEG1,species
135740,Paracoccus kondratievae,species
1401087,Dickeya aquatica,species
1777491,Alteromonas sp. Mac1,species
227,Pseudoalteromonas carrageenovora,species
413502,Cronobacter turicensis,species
693216,Cronobacter turicensis z3032,genome
1183378,Campylobacter coli RM1875,genome
1271862,Salmonella enterica subsp. enterica serovar Typhimurium var. 5- CFSAN001921,genome
2565782,Luteimonas yindakuii,species
549,Pantoea agglomerans,species
2082385,Polaromonas sp. Pch-P,species
1001534,Francisella tularensis subsp. tularensis TI0902,genome
1325090,Bradyrhizobium guangdongense,species
1560345,Sphingomonas panacis,species
663917,Geobacter sulfurreducens KN400,genome
1382923,Helicobacter pylori oki154,genome
634457,Acetobacter pasteurianus IFO 3283-32,genome
1933906,Bartonella sp. JB15,species
1610576,Halomonas sp. R57-5,species
522373,Stenotrophomonas maltophilia K279a,genome
55210,Brenneria nigrifluens,species
1121120,Brenneria nigrifluens ATCC 13028,genome
1834205,Burkholderiales bacterium YL45,species
1055686,Sandaracinaceae,family
1055688,Sandaracinus,genus
927083,Sandaracinus amylolyticus,species
1643450,Devosia sp. H5989,species
67827,Citrobacter werkmanii,species
925818,Methylobacterium sp. AMS5,species
714962,Escherichia coli O18:K1:H7 IHE3034 (ExPEC),genome
150120,Shewanella livingstonensis,species
787,Rickettsia australis,species
1105110,Rickettsia australis Cutlack,genome
1315211,Arcobacter aquimarinus,species
312306,Pseudomonas entomophila,species
384676,Pseudomonas entomophila L48,genome
2233801,Ahniella,genus
2021234,Ahniella affigens,species
576611,Polynucleobacter asymbioticus,species
312153,Polynucleobacter asymbioticus QLW-P1DMWA-1 (Polynucleobacter sp. QLW-P1DMWA-1) (Polynucleobacter necessarius subsp. asymbioticus QLW-P1DMWA-1),genome
529507,Proteus mirabilis HI4320,genome
427922,Desulfurivibrio,genus
427923,Desulfurivibrio alkaliphilus,species
589865,Desulfurivibrio alkaliphilus AHT 2,genome
1926494,Paraburkholderia sp. SOS3,species
956149,Cronobacter sakazakii Sp291,genome
67825,Citrobacter rodentium,species
637910,Citrobacter rodentium ICC168,genome
1759396,Marivivens,genus
1920883,Marivivens sp. JLT3646,species
1217908,Octadecabacter antarcticus,species
391626,Octadecabacter antarcticus 307,genome
48296,Acinetobacter pittii,species
871585,Acinetobacter pittii PHEA-2 (Acinetobacter calcoaceticus PHEA-2),genome
200450,Pseudomonas trivialis,species
563178,Buchnera aphidicola 5A,genome
1156568,Methylovirgula,genus
569860,Methylovirgula ligni,species
2741499,Serratia surfactantfaciens,species
2572036,Beijerinckiaceae bacterium RH AL1,species
56454,Xanthomonas hortorum,species
561231,Pectobacterium parmentieri WPP163 (Pectobacterium wasabiae WPP163),genome
208963,Pseudomonas aeruginosa UCBPP-PA14,genome
61645,Enterobacter asburiae,species
1421338,Enterobacter asburiae L1,genome
252514,Microbulbifer thermotolerans,species
1869170,Rhizobium sp. S41,species
1858656,Alteromonas pelagimontana,species
2732587,Candidatus Vesicomyosocius,genus
412965,Candidatus Vesicomyosocius okutanii,species
33045,Bartonella grahamii,species
634504,Bartonella grahamii as4aup,genome
502800,Yersinia pseudotuberculosis YPIII (serotype O:3),genome
47886,Pseudomonas luteola,species
1407463,Helicobacter pylori BM012S,genome
481146,Acetobacter ascendens,species
1239307,Sodalis praecaptivus,species
2065379,Paracoccus jeotgali,species
272943,Rhodobacter sphaeroides 2.4.1,genome
32025,Helicobacter hepaticus,species
235279,Helicobacter hepaticus ATCC 51449,genome
1827305,Stenotrophomonas sp. MYb57,species
152161,Stappia,genus
538381,Stappia indica,species
634176,Aggregatibacter aphrophilus NJ8700,genome
426117,Methylobacterium sp. 4-46,species
1788301,Pseudomonas versuta,species
70775,Pseudomonas plecoglossicida,species
85,Hyphomonas,genus
81032,Hyphomonas neptunium,species
228405,Hyphomonas neptunium ATCC 15444,genome
386656,Yersinia pestis Pestoides F (biovar Antiqua),genome
196600,Vibrio vulnificus YJ016 (biotype 1),genome
1576550,Candidatus Kinetoplastibacterium sorsogonicusi,species
1777492,Alteromonas sp. Mac2,species
1263832,Bibersteinia trehalosi USDA-ARS-USMARC-190,genome
954,Francisella persica,species
1086726,Francisella persica ATCC VR-331,genome
69666,Caulobacter mirabilis,species
1357916,Sphingopyxis sp. QXT-31,species
1244531,Campylobacter iguaniorum,species
2602067,Octadecabacter sp. SW4,species
1215088,Pseudomonas putida HB3267,genome
405955,Escherichia coli APEC O1 (Avian pathogenic Escherichia coli),genome
94122,Shewanella sp. ANA-3,species
419257,Yersinia massiliensis,species
1241582,Burkholderia thailandensis 2002721723,genome
1172205,Bordetella holmesii 44057,genome
216591,Burkholderia cenocepacia J2315,genome
157783,Pseudomonas cremoricolorata,species
1328324,Klebsiella pneumoniae subsp. pneumoniae KPNIH27,genome
360104,Campylobacter concisus 13826,genome
1163752,Candidatus Portiera aleyrodidarum MED,genome
935588,Neisseria meningitidis M01-240355 (serogroup B),genome
1337396,Rickettsia rickettsii Morgan,genome
2682137,Defluviicoccus sp.,species
593909,Mesorhizobium opportunistum,species
536019,Mesorhizobium opportunistum WSM2075,genome
160808,Acidithiobacillus ferrivorans,species
743299,Acidithiobacillus ferrivorans SS3,genome
1352355,Pseudomonas aeruginosa c7447m,genome
1744881,Sulfuricaulis,genus
1620215,Sulfuricaulis limicola,species
767891,Candidatus Puniceispirillum,genus
767892,Candidatus Puniceispirillum marinum,species
488538,Candidatus Puniceispirillum marinum IMCC1322,genome
595496,Escherichia coli BW2952 (K-12 MC41000 with placMu50 fusion),genome
585397,Escherichia coli O81 D1a (commensal strain),genome
1816218,Colwellia sp. PAMC 20917,species
1761016,Paraburkholderia caffeinilytica,species
582702,Rhodanobacter glycinis,species
1402135,Sulfitobacter pseudonitzschiae,species
168658,Rhodoblastus,genus
1962975,Rhodoblastus sp.,species
141679,Photorhabdus laumondii subsp. laumondii DSPV002N,genome
128785,Pseudoxanthomonas mexicana,species
205918,Pseudomonas syringae pv. syringae B728a,genome
568987,Candidatus Hamiltonella,genus
138072,Candidatus Hamiltonella defensa,species
572265,Candidatus Hamiltonella defensa 5AT,genome
46257,Pseudomonas avellanae,species
1081093,Salmonella enterica subsp. enterica serovar Gallinarum/pullorum RKS5078,genome
1105106,Rickettsia philipii,species
481009,Rickettsia philipii 364D,genome
310581,uncultured Sphingopyxis sp.,species
553981,Chromatiaceae bacterium RW,species
1389005,Sulfitobacter sp. SK012,species
386585,Escherichia coli O157:H7 Sakai (EHEC),genome
1196325,Pseudomonas putida DOT-T1E,genome
1061,Rhodobacter capsulatus,species
272942,Rhodobacter capsulatus SB 1003,genome
415229,Pseudoxanthomonas spadix,species
1045855,Pseudoxanthomonas spadix BD-a59,genome
387093,Sulfurovum sp. NBC37-1,species
158899,Collimonas fungivorans,species
1005048,Collimonas fungivorans Ter331,genome
1110693,Escherichia coli K-12 MDS42,genome
423212,Legionella pneumophila 2300/99 Alcoy (serogroup 1),genome
1208660,Bordetella parapertussis Bpp5,genome
364106,Escherichia coli O18:K1:H7 UTI89 (UPEC),genome
1565532,Rouxiella,genus
1646377,Rouxiella badensis,species
202954,Acinetobacter tandoii,species
319939,Pseudomonas otitidis,species
67575,Rheinheimera,genus
2545632,Rheinheimera sp. D18,species
1805933,Rahnella sp. ERMR1:05,species
1262456,Ralstonia solanacearum FQY_4,genome
42054,Chromohalobacter,genus
158080,Chromohalobacter salexigens,species
290398,Chromohalobacter salexigens DSM 3043,genome
2738852,Candidatus Ruthia endofausta,species
879,Desulfovibrio gigas,species
1121448,Desulfovibrio gigas DSM 1382 = ATCC 19364,genome
1448857,Campylobacter corcagiensis,species
272620,Klebsiella pneumoniae subsp. pneumoniae MGH 78578 (serotype K52),genome
33052,Sphingopyxis terrae,species
1219058,Sphingopyxis terrae NBRC 15098 203-1,genome
1690484,Hyphomonadaceae bacterium UKL13-1,species
885275,Escherichia coli clone D i14,genome
1850254,Arcobacter sp. LPB0137,species
1930557,Shewanella sp. FDAARGOS_354,species
2267275,Bartonella krasnovii,species
713601,Buchnera aphidicola JF99,genome
1033991,Rhizobium leguminosarum bv. trifolii CB782,genome
113267,Bathymodiolus septemdierum thioautotrophic gill symbiont,species
1303921,Endosymbiont of Bathymodiolus septemdierum isolate Myojin knoll,genome
505249,Arcobacter marinus,species
537971,Helicobacter cinaedi CCUG 18818 = ATCC BAA-847 (Helicobacter cinaedi ATCC BAA-847),genome
168470,Laribacter,genus
168471,Laribacter hongkongensis,species
557598,Laribacter hongkongensis HLHK9,genome
56460,Xanthomonas vesicatoria,species
925775,Xanthomonas vesicatoria ATCC 35937 LMG911,genome
1703250,Citrobacter sp. CRE-46,species
1434215,Mannheimia varigena USDA-ARS-USMARC-1388,genome
164546,Cupriavidus taiwanensis,species
977880,Cupriavidus taiwanensis LMG 19424,genome
2082387,Mesorhizobium sp. Pch-S,species
935591,Neisseria meningitidis M01-240149 (serogroup B),genome
1382920,Helicobacter pylori oki102,genome
1113728,Alcanivorax sp. NBRC 101098,species
2339259,Yersinia hibernica,species
1903434,Atlantibacter,genus
565,Atlantibacter hermannii,species
592205,Helicobacter pylori B38,genome
713603,Buchnera aphidicola LL01,genome
1263831,Bibersteinia trehalosi USDA-ARS-USMARC-189,genome
622,Shigella dysenteriae,species
300267,Shigella dysenteriae Sd197,genome
914150,Kangiella geojedonensis,species
1472344,Basilea,genus
1472345,Basilea psittacipulmonis,species
1072685,Basilea psittacipulmonis DSM 24701,genome
521006,Neisseria gonorrhoeae NCCP11945,genome
320388,Burkholderia mallei SAVP1,genome
712898,Pantoea vagans C9-1,genome
1300256,Alteromonas mediterranea U7 (Alteromonas macleodii Ionian Sea U7),genome
393305,Yersinia enterocolitica subsp. enterocolitica 8081 (serotype 0:8),genome
942513,Neisseria meningitidis WUE 2594 (serogroup A),genome
46429,Sphingobium chlorophenolicum,species
690566,Sphingobium chlorophenolicum L-1,genome
1116375,Vibrio sp. EJY3,species
374463,Baumannia cicadellinicola Hc,genome
286727,Azospirillum oryzae,species
1288394,Aeromonas hydrophila ML09-119,genome
1703966,Rhizobium sp. N731,species
488447,Burkholderia contaminans,species
546272,Brucella melitensis ATCC 23457,genome
157932,Paucimonas,genus
29443,Paucimonas lemoignei,species
1692238,Enterobacter sp. FY-07,species
230494,Reinekea,genus
1336806,Reinekea forsetii,species
47951,Vibrio cyclitrophicus,species
66269,Pantoea stewartii,species
660596,Pantoea stewartii subsp. stewartii DC283,genome
1003191,Salmonella enterica subsp. enterica serovar Tennessee TXSC_TXSC08-19,genome
1331258,Bordetella pseudohinzii,species
2202148,Azospirillum sp. CFH 70021,species
921,Starkeya novella,species
639283,Starkeya novella DSM 506,genome
637385,Yersinia pestis D182038,genome
1105094,Rickettsia prowazekii Chernikova,genome
383629,Phaeobacter inhibens 2.10 (Phaeobacter gallaeciensis 2.10),genome
493,Neisseria canis,species
93218,Pandoraea apista,species
198107,Azoarcus sp. CIB,species
1321938,Helicobacter pylori UM299,genome
1779135,Bradymonadaceae,family
1779136,Bradymonas,genus
1548548,Bradymonas sediminis,species
914149,Vibrio cholerae O1 2010EL-1786,genome
129394,Xanthomonas oryzae pv. oryzicola CFBP7342,genome
1171377,Bibersteinia trehalosi USDA-ARS-USMARC-192,genome
2488560,Pigmentiphaga sp. H8,species
393115,Francisella tularensis subsp. tularensis FSC198,genome
359303,Shewanella loihica,species
323850,Shewanella loihica PV-4,genome
357244,Orientia tsutsugamushi Boryong,genome
1196835,Pseudomonas stutzeri CCUG 29243,genome
585056,Escherichia coli O17:K52:H18 UMN026 (ExPEC),genome
1986224,Sulfurospirillum sp. SL2-1,species
33060,Yersinia mollaretii,species
349967,Yersinia mollaretii ATCC 43969,genome
43662,Pseudoalteromonas piscicida,species
2686014,Candidatus Neorickettsia finleia,species
47,Archangium,genus
48,Archangium gephyra,species
75658,Campylobacter lanienae,species
1031753,Campylobacter lanienae NCTC 13004,genome
2518599,Pandoraea sp. XY-2,species
2008785,Hydrogenophilalia,class
119069,Hydrogenophilales,order
206349,Hydrogenophilaceae,family
70774,Hydrogenophilus,genus
297,Hydrogenophilus thermoluteolus,species
1031711,Ralstonia solanacearum Po82,genome
327159,Candidatus Accumulibacter,genus
327160,Candidatus Accumulibacter phosphatis,species
522306,Candidatus Accumulibacter phosphatis clade IIA UW-1,genome
28200,Arcobacter skirrowii,species
1003202,Rickettsia typhi B9991CWPP,genome
33,Myxococcus fulvus,species
1334629,Myxococcus fulvus 124B02,genome
1117943,Sinorhizobium fredii HH103,genome
757424,Herbaspirillum seropedicae SmR1,genome
947919,Desulfosarcina widdelii,species
215743,Roseovarius mucosus,species
331111,Escherichia coli O139:H28 E24377A (ETEC),genome
869729,Escherichia coli UM146,genome
115561,Halomonas hydrothermalis,species
1076550,Pantoea rwandensis,species
1388750,Campylobacter lari CCUG 22395,genome
1437823,Xenorhabdus nematophila AN6/1,genome
128780,Stenotrophomonas acidaminiphila,species
198,Campylobacter hyointestinalis,species
1031746,Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260,genome
1100891,Paenalcaligenes,genus
643674,Paenalcaligenes hominis,species
520450,Brucella abortus bv. 2 86/8/59,genome
1184254,Anaplasma phagocytophilum Dog2,genome
39773,Methylomicrobium,genus
95641,Methylomicrobium buryatense,species
84404,Hippea,genus
84405,Hippea maritima,species
760142,Hippea maritima DSM 10411,genome
1031542,Campylobacter volucris,species
580033,Campylobacter volucris LMG 24379,genome
1725232,Candidatus Desulfovibrio trichonymphae,species
524,Acidiphilium cryptum,species
349163,Acidiphilium cryptum JF-5,genome
74329,Brevundimonas mediterranea,species
1069642,Bdellovibrio bacteriovorus Tiberius,genome
1382924,Helicobacter pylori oki422,genome
311403,Agrobacterium radiobacter K84,genome
1682492,Candidatus Tachikawaea,genus
1410383,Candidatus Tachikawaea gelatinosa,species
1348774,Croceicoccus naphthovorans,species
395491,Rhizobium leguminosarum bv. trifolii WSM1325,genome
569,Hafnia alvei,species
1453496,Hafnia alvei FB1,genome
593588,Vibrio cholerae O1 MJ-1236,genome
999541,Burkholderia gladioli BSR3,genome
1921087,Mariprofundus ferrinatatus,species
404,Methylobacillus,genus
405,Methylobacillus flagellatus,species
265072,Methylobacillus flagellatus KT,genome
1985873,Sulfuriferula sp. AH1,species
444450,Escherichia coli O157:H7 EC4115 (EHEC),genome
48075,Marinobacterium,genus
1821621,Marinobacterium aestuarii,species
123899,Bordetella trematum,species
622759,Zymomonas mobilis subsp. mobilis NCIMB 11163,genome
86192,Pseudomonas chlororaphis subsp. aurantiaca JD37,genome
169430,Paraburkholderia hospita,species
2059672,Chromobacterium sp. ATCC 53434,species
316401,Escherichia coli O78:H11:K80 H10407 (ETEC),genome
1503055,Burkholderia territorii,species
2028345,Pusillimonas sp. ye3,species
360115,Coxiella burnetii RSA 331,genome
665874,Limnohabitans,genus
1678129,Limnohabitans sp. 103DPR2,species
413882,[Polyangium] brachysporum,species
1290428,Rickettsia prowazekii Breinl,genome
1484157,Pantoea sp. PSNIH2,species
2304594,Marinobacter sp. Arc7-DN-1,species
2434,Roseobacter denitrificans,species
375451,Roseobacter denitrificans OCh 114,genome
217070,Stella vacuolata,species
1033854,Thioalkalivibrio sulfidiphilus,species
396588,Thioalkalivibrio sulfidiphilus HL-EbGr7,genome
391008,Stenotrophomonas maltophilia R551-3,genome
398,Rhizobium tropici,species
698761,Rhizobium tropici CIAT 899,genome
2025808,Vibrio qinghaiensis,species
70411,Frateuria,genus
81475,Frateuria aurantia,species
767434,Frateuria aurantia DSM 6220,genome
1236608,Moraxella catarrhalis BBH18,genome
345632,Geobacter pickeringii,species
2675298,Sulfuriferula nivalis,species
1118153,Halomonas sp. GFAJ-1,species
1104326,Enterobacter cloacae subsp. dissolvens SDM,genome
765962,Helicobacter pylori SJM180,genome
1777867,Mesorhizobium jarvisii,species
716925,Ensifer sojae,species
716928,Ensifer sojae CCBAU 05684,genome
682998,Azospirillum ramasamyi,species
13724,Thiocystis,genus
73141,Thiocystis violascens,species
765911,Thiocystis violascens DSM 198,genome
1182780,Magnetospira,genus
1288970,Magnetospira sp. QH-2,species
392332,Geoalkalibacter,genus
483547,Geoalkalibacter subterraneus,species
743972,Actinobacillus suis ATCC 33415,genome
1042876,Pseudomonas putida S16,genome
1229,Nitrosococcus oceani,species
323261,Nitrosococcus oceani ATCC 19707,genome
2587853,Ruegeria sp. THAF33,species
376,Bradyrhizobium sp.,species
332055,Sphingobium indicum,species
861109,Sphingobium indicum B90A,genome
28198,Arcobacter cryaerophilus,species
1032070,Arcobacter cryaerophilus ATCC 43158,genome
204286,Cobetia,genus
28258,Cobetia marina,species
349746,Yersinia pestis Angola (virulent Pestoides isolate),genome
261292,Nitrosomonas sp. Is79A3,species
1226968,Azospirillum humicireducens,species
661410,Methylorubrum extorquens DM4 (Methylobacterium extorquens DM4),genome
935296,Klebsiella aerogenes EA1509E (Enterobacter aerogenes EA1509E),genome
28151,Serratia proteamaculans,species
399741,Serratia proteamaculans 568,genome
648,Aeromonas caviae,species
2678529,Kineobactrum,genus
2708301,Kineobactrum sp. M2,species
35798,Nitrosospira,genus
1288494,Nitrosospira lacus,species
693974,Shewanella baltica BA175,genome
594679,Allofrancisella guangzhouensis,species
220341,Salmonella enterica subsp. enterica serovar Typhi CT18 (Salmonella typhi CT18),genome
1400867,Acinetobacter baumannii ZW85-1,genome
1249659,Burkholderia pseudomallei MSHR520,genome
1432056,Mannheimia sp. USDA-ARS-USMARC-1261,species
69395,Caulobacter henricii,species
284016,Phenylobacterium zucineum,species
450851,Phenylobacterium zucineum HLK1,genome
692370,Altererythrobacter dongtanensis,species
405441,Xylella fastidiosa M23,genome
2565557,Psychrobacter sp. PAMC27889,species
932677,Pantoea ananatis AJ13355,genome
60480,Shewanella sp. MR-4,species
1821960,Edwardsiella anguillarum,species
667120,Edwardsiella anguillarum ET080813 (Edwardsiella tarda 080813),genome
1850374,Ancylobacter sp. TS-1,species
60217,Shewanella violacea,species
637905,Shewanella violacea DSS12,genome
2018065,Roseomonas sp. FDAARGOS_362,species
475375,Francisella sp. MA067296,species
1842533,Acidovorax sp. RAC01,species
390919,Halomonas olivaria,species
1678128,Limnohabitans sp. 63ED37-2,species
1505596,Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri,species
293613,Rickettsia canadensis McKiel,genome
754093,Shigella dysenteriae 1617 (serotype 1),genome
1334564,Serratia marcescens SM39,genome
1333852,Klebsiella oxytoca KONIH1,genome
288000,Bradyrhizobium sp. BTAi1,species
1207504,Burkholderia pseudomultivorans,species
1077935,Paracoccus zhejiangensis,species
454662,Cellvibrio sp. KY-YJ-3,species
386891,Moraxella bovoculi,species
1905288,Klebsiella sp. LTGPAF-6F,species
744985,alpha proteobacterium HIMB59,species
43263,Pseudomonas alcaligenes,species
768493,Serratia sp. AS13,species
1054037,Sphingobium barthaii,species
1908198,Salinivibrio kushneri,species
66084,Wolbachia sp. wRi,species
1423891,Brucella ceti TE10759-12,genome
1231,Nitrosospira multiformis,species
323848,Nitrosospira multiformis ATCC 25196,genome
883,Desulfovibrio vulgaris Miyazaki F,genome
271065,Methylomicrobium alcaliphilum,species
1091494,Methylomicrobium alcaliphilum 20Z,genome
1223566,Bradyrhizobium sp. CCGE-LA001,species
2714952,Mitsuaria sp. DAIF2,species
1279007,Pseudomonas aeruginosa PA1,genome
390235,Pseudomonas putida W619,genome
1329899,Cycloclasticus zancles,species
1198232,Cycloclasticus zancles 78-ME,genome
2501295,Dyella sp. M7H15-1,species
2033033,Aeromonas sp. CU5,species
907237,Helicobacter pylori Lithuania75,genome
2052837,Neisseriaceae bacterium DSM 100970,species
45065,Legionella geestiana,species
122586,Neisseria meningitidis MC58 (serogroup B),genome
1842727,Rhodoferax koreense,species
349742,Sedimenticola,genus
1543721,Sedimenticola thiotaurini,species
331271,Burkholderia cenocepacia AU 1054,genome
361106,Desulfoglaeba,genus
361111,Desulfoglaeba alkanexedens,species
980445,Desulfoglaeba alkanexedens ALDC,genome
246273,Wolbachia endosymbiont of Cimex lectularius,species
366614,Haematobacter,genus
195105,Haematobacter massiliensis,species
1335757,Spiribacter curvatus,species
1005057,Buchnera aphidicola Ua,genome
1505597,Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus,species
1526658,Bosea vaviloviae,species
536018,Mesorhizobium australicum,species
754035,Mesorhizobium australicum WSM2073,genome
2496266,Iodobacter sp. H11R3,species
1646498,Acinetobacter sp. TTH0-4,species
285107,Thioclava,genus
1915078,Thioclava nitratireducens,species
29429,Methylorubrum zatmanii,species
947567,Litoreibacter,genus
2599296,Litoreibacter sp. LN3S51,species
1151116,Rahnella aquatilis HX2,genome
43659,Pseudoalteromonas tetraodonis,species
1105111,Rickettsia amblyommatis GAT-30V,genome
317658,Sulfurimonas paralvinellae,species
247523,Pseudoalteromonas aliena,species
31998,Methylobacterium radiotolerans,species
426355,Methylobacterium radiotolerans JCM 2831,genome
360102,Yersinia pestis Antiqua (biovar Antiqua),genome
1163745,Helicobacter cetorum MIT 99-5656,genome
262728,Haemophilus influenzae R2866 (nontypeable),genome
794851,Helicobacter pylori Sat464,genome
1009858,Buchnera aphidicola G002,genome
484,Neisseria flavescens,species
135569,Helicobacter apodemus,species
1938606,Janthinobacterium sp. LM6,species
1921582,Orrella,genus
1851544,Orrella dioscoreae,species
543728,Variovorax paradoxus S110,genome
1842537,Hydrogenophaga sp. RAC07,species
2651334,Microvirga sp. HR1,species
2026240,Klebsiella quasivariicola,species
1633874,Acetobacter oryzifermentans,species
1972431,Phytobacter ursingii,species
487316,Acinetobacter soli,species
1680158,Xanthomonas sp. ISO98C4,species
1529068,Paracoccus sp. BM15,species
318683,Gluconobacter albidus,species
1338035,Campylobacter jejuni 32488,genome
907239,Helicobacter pylori SouthAfrica7,genome
556,Dickeya chrysanthemi,species
561229,Dickeya chrysanthemi Ech1591,genome
463014,Bordetella flabilis,species
1332080,Sphingobium baderi,species
758,Rodentibacter pneumotropicus,species
28222,Desulfobacula,genus
28223,Desulfobacula toluolica,species
651182,Desulfobacula toluolica Tol2,genome
273526,Serratia marcescens subsp. marcescens Db11,genome
1163743,Helicobacter pylori HUP-B14,genome
665914,Mixta gaviniae,species
897,Desulfococcus multivorans,species
93973,Shewanella japonica,species
1282358,Shigella flexneri Shi06HN006 (serotype Yv),genome
2290922,Lysobacter sp. TY2-98,species
984129,Francisella cf. novicida Fx1,genome
2303332,Cellvibrio sp. KY-GH-1,species
